type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,B4:5D:50:C2:59:21,-76,10,0,0,0,0,0,0,0,0,0,-96,0,11,0,5283051,0,187,0,0,5.46269,128,[-69 -80 11 0 -9 25 -7 27 -7 28 -9 28 -8 23 -12 25 -10 24 -11 25 -13 25 -14 28 -17 28 -17 28 -19 29 -19 29 -16 33 -17 33 -14 28 -14 27 -15 20 -13 12 -12 4 -9 -4 -6 -12 -4 -17 2 -26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 -1 4 -2 6 -7 7 -9 11 -6 10 -6 9 -2 12 0 13 4 14 12 13 18 13 19 15 24 12 28 7 30 5 28 4 26 2 24 0 16 0 13 -1 8 1 3 5 -1 8 -6 12 -7 17 ]
CSI_DATA,STA,F0:5C:19:76:7C:81,-64,10,0,0,0,0,0,0,0,0,0,-96,0,11,0,5342225,0,187,0,0,5.52186,128,[-69 -80 11 0 -9 4 -8 3 -5 0 -4 -3 -3 -6 -1 -10 -1 -14 0 -19 -1 -22 -3 -25 -5 -25 -6 -26 -8 -26 -7 -24 -7 -22 -6 -18 -5 -15 -3 -11 -1 -8 2 -4 4 -2 6 0 8 2 10 4 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -8 13 -4 13 -1 13 4 12 8 12 12 13 17 13 20 13 24 14 27 14 30 16 32 18 31 19 30 21 28 21 25 21 22 20 18 18 14 15 11 11 7 7 5 3 4 -2 3 -6 3 -8 4 ]
CSI_DATA,STA,84:D4:7E:9D:EE:E1,-85,10,0,0,0,0,0,0,0,0,0,-96,0,11,0,5358875,0,187,0,0,5.53852,128,[-69 -80 11 0 -27 -2 -31 -6 -40 -10 -43 -1 -34 -2 -41 -1 -38 2 -31 -3 -37 2 -25 8 -21 1 -17 3 -12 1 -10 -11 -10 -9 -8 -12 -2 -14 -2 -18 -3 -24 4 -26 4 -25 8 -22 4 -19 12 -14 15 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 -1 2 2 0 5 2 5 5 5 5 10 10 0 10 6 10 6 9 2 9 -2 7 -3 4 -4 1 -9 -3 -5 -5 -1 -9 -3 -10 2 -16 -7 -18 7 -24 3 -19 12 -25 6 -18 -3 -18 0 -26 1 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-38,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,6492733,0,131,0,0,6.67322,128,[-125 48 8 0 0 0 0 0 0 0 0 0 20 5 20 7 19 7 21 8 19 8 19 10 18 10 17 10 17 10 16 10 18 10 18 10 17 9 17 10 16 10 17 9 16 11 15 9 16 10 17 10 16 9 17 9 15 9 17 9 18 9 19 10 0 0 18 9 18 9 19 9 18 8 18 9 19 9 20 8 19 9 19 7 19 8 21 8 20 8 21 7 21 9 20 8 22 9 22 7 22 9 22 9 22 9 23 9 22 9 22 9 24 8 22 8 22 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-48,11,1,7,1,1,1,0,0,0,0,-96,0,6,1,6493250,0,135,0,0,6.67917,384,[-121 112 8 0 0 0 0 0 0 0 0 0 7 11 7 11 6 11 6 12 5 11 5 12 5 12 4 12 4 12 4 11 4 11 4 11 4 11 4 11 4 11 4 11 4 11 4 11 4 11 4 11 4 11 4 11 4 11 4 11 4 11 4 11 0 0 5 11 5 11 5 12 5 11 5 11 6 11 6 11 6 11 6 12 6 11 6 11 6 12 7 12 7 12 6 12 7 12 7 12 7 12 7 12 7 12 8 12 7 13 8 13 8 13 8 13 8 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-46,11,1,7,1,1,1,0,0,0,0,-96,0,6,1,6530700,0,239,0,0,6.71083,384,[-17 -16 14 0 0 0 0 0 0 0 0 0 -15 -4 -14 -5 -14 -5 -14 -6 -14 -6 -14 -7 -13 -7 -13 -8 -13 -8 -13 -8 -13 -8 -12 -8 -12 -8 -12 -8 -12 -8 -12 -8 -12 -8 -11 -8 -12 -8 -11 -8 -12 -8 -11 -8 -11 -8 -12 -8 -12 -7 -12 -7 0 0 -12 -7 -11 -7 -12 -7 -12 -6 -12 -6 -13 -6 -12 -6 -12 -6 -12 -6 -12 -6 -13 -5 -13 -5 -13 -5 -13 -4 -13 -5 -13 -4 -13 -4 -14 -4 -14 -4 -14 -4 -14 -5 -14 -4 -14 -4 -15 -4 -14 -4 -15 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-27,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,8022965,0,37,0,0,8.20378,128,[37 80 2 0 0 0 0 0 0 0 0 0 20 -15 21 -14 21 -14 23 -14 22 -12 23 -11 23 -11 23 -10 23 -10 22 -9 24 -10 24 -10 23 -9 23 -9 22 -8 23 -9 22 -7 21 -7 22 -8 22 -8 21 -8 21 -8 20 -7 21 -8 21 -9 21 -9 0 0 20 -9 20 -9 20 -10 19 -10 19 -10 19 -11 19 -11 18 -11 18 -12 18 -11 19 -13 18 -12 18 -13 19 -13 18 -13 19 -14 18 -14 19 -15 18 -15 18 -15 18 -15 17 -15 17 -15 18 -17 17 -16 17 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-37,11,1,7,1,1,1,0,0,0,0,-94,0,6,1,8023178,0,82,0,0,8.21057,384,[82 -96 4 0 0 0 0 0 0 0 0 0 14 -7 14 -7 14 -6 15 -6 15 -5 15 -5 15 -4 15 -4 15 -3 14 -3 14 -3 15 -3 14 -2 15 -2 15 -2 14 -2 15 -2 14 -2 14 -2 14 -2 14 -2 14 -2 14 -2 13 -2 14 -2 13 -2 0 0 13 -2 13 -2 13 -3 12 -3 13 -3 13 -3 12 -3 13 -4 13 -4 12 -4 13 -4 13 -5 13 -5 13 -5 12 -5 13 -5 12 -5 13 -6 12 -6 12 -6 13 -6 13 -6 13 -7 13 -7 13 -7 12 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-27,11,0,0,0,0,0,0,0,0,0,-94,0,6,1,8123236,0,37,0,0,8.30341,128,[37 80 2 0 0 0 0 0 0 0 0 0 -12 -15 -12 -16 -11 -15 -13 -17 -10 -16 -10 -17 -10 -17 -9 -17 -9 -17 -8 -16 -8 -18 -8 -18 -8 -18 -8 -17 -8 -17 -8 -17 -7 -18 -6 -16 -7 -17 -7 -16 -7 -16 -7 -17 -6 -15 -7 -17 -8 -17 -8 -17 0 0 -9 -16 -8 -16 -9 -16 -8 -15 -9 -16 -10 -15 -10 -15 -10 -15 -11 -14 -10 -15 -11 -15 -10 -15 -11 -14 -11 -15 -10 -14 -12 -16 -12 -14 -13 -15 -12 -14 -12 -14 -12 -15 -13 -14 -13 -14 -13 -15 -13 -14 -13 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-36,11,1,6,1,1,1,1,0,0,0,-94,6,6,1,8139541,0,110,0,0,8.3197,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 7 14 7 15 7 14 8 14 9 13 9 13 9 13 10 13 10 12 11 12 10 11 11 11 11 11 11 11 11 11 11 11 11 11 11 10 11 11 10 10 10 11 10 10 11 10 10 11 10 10 10 0 0 10 9 11 9 11 9 11 9 11 9 11 9 11 9 11 8 11 8 11 8 11 8 11 9 12 8 12 8 12 8 12 7 13 7 12 7 13 7 13 7 13 7 13 7 13 7 14 7 14 7 13 6 0 0 0 0 0 0 0 0 0 0 ]
