type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,B4:5D:50:C2:59:21,-76,10,0,0,0,0,0,0,0,0,0,-96,0,11,0,5280705,0,187,0,0,5.45609,128,[-69 -80 11 0 22 -28 22 -31 20 -28 22 -28 18 -24 21 -19 21 -17 24 -13 24 -12 26 -8 30 -4 32 -5 35 -4 35 -4 37 -7 35 -6 34 -6 30 -6 30 -6 26 -3 20 0 15 2 9 3 0 7 -7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 4 -2 0 -4 -3 -5 -3 -3 -7 -5 -7 -5 -9 -7 -10 -10 -9 -15 -9 -16 -10 -22 -7 -24 -8 -25 -2 -27 -1 -23 3 -25 6 -20 5 -14 5 -9 4 -1 -1 4 -1 8 -5 15 -11 19 -16 20 -19 ]
CSI_DATA,STA,F0:5C:19:76:7C:81,-59,10,0,0,0,0,0,0,0,0,0,-96,0,11,0,5337272,0,187,0,0,5.51227,128,[-69 -80 11 0 -4 12 -1 13 1 13 3 13 4 13 5 12 5 11 5 9 4 6 4 3 2 0 2 -4 2 -8 2 -12 3 -17 6 -20 8 -23 11 -24 14 -24 17 -22 20 -20 21 -16 22 -12 21 -7 19 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 0 -8 -1 -6 -3 -4 -6 -3 -10 -2 -14 -2 -17 -3 -21 -4 -23 -5 -25 -7 -27 -7 -28 -7 -28 -7 -28 -7 -28 -6 -29 -4 -28 -3 -27 0 -26 1 -25 3 -23 5 -21 6 -19 8 -16 9 -13 10 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-33,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,6497884,0,131,0,0,6.67374,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -8 17 -9 17 -9 16 -10 18 -10 16 -11 16 -11 16 -11 15 -11 15 -12 15 -12 16 -13 15 -12 15 -12 14 -12 14 -13 15 -13 14 -13 13 -13 13 -12 14 -12 13 -12 14 -12 12 -12 14 -12 14 -12 15 0 0 -11 14 -11 14 -11 15 -10 14 -11 14 -10 15 -10 15 -10 14 -9 15 -10 15 -10 16 -10 15 -9 15 -10 16 -10 15 -9 16 -9 16 -9 16 -9 16 -8 16 -8 16 -8 16 -8 16 -8 17 -8 16 -8 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-42,11,1,7,1,1,1,0,0,0,0,-96,0,6,1,6498398,0,135,0,0,6.68053,384,[-121 112 8 0 0 0 0 0 0 0 0 0 -8 -18 -8 -19 -7 -19 -7 -20 -6 -19 -6 -21 -5 -20 -4 -20 -4 -21 -4 -20 -4 -20 -4 -20 -4 -21 -3 -21 -3 -21 -3 -20 -3 -21 -2 -20 -2 -21 -2 -20 -2 -20 -2 -20 -2 -20 -3 -20 -3 -19 -3 -20 0 0 -3 -19 -3 -18 -3 -19 -3 -18 -4 -19 -4 -19 -4 -19 -5 -19 -4 -18 -5 -18 -6 -18 -6 -18 -6 -18 -6 -18 -6 -18 -7 -19 -7 -17 -7 -18 -7 -18 -7 -18 -7 -18 -8 -18 -8 -17 -9 -17 -8 -17 -9 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-43,11,1,7,1,1,1,0,0,0,0,-96,0,6,1,6546607,0,239,0,0,6.72217,384,[-17 -16 14 0 0 0 0 0 0 0 0 0 -11 -18 -12 -19 -10 -19 -10 -20 -9 -20 -9 -21 -9 -21 -8 -21 -8 -21 -7 -21 -7 -21 -7 -21 -6 -21 -6 -21 -6 -22 -6 -21 -6 -21 -5 -20 -5 -21 -5 -20 -5 -20 -5 -20 -4 -20 -5 -19 -6 -19 -5 -19 0 0 -6 -19 -6 -18 -6 -19 -6 -18 -7 -19 -7 -18 -7 -18 -7 -18 -7 -18 -8 -17 -8 -18 -8 -17 -8 -17 -9 -17 -9 -17 -10 -17 -9 -16 -10 -17 -10 -17 -10 -16 -10 -16 -10 -16 -10 -16 -11 -16 -11 -15 -11 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-27,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,8025015,0,37,0,0,8.20078,128,[37 80 2 0 0 0 0 0 0 0 0 0 18 0 18 0 18 1 19 2 18 2 19 3 18 4 18 4 18 4 17 5 18 5 18 6 18 6 17 6 16 6 17 5 17 6 15 6 16 6 16 6 16 6 16 6 15 6 16 6 16 6 16 6 0 0 16 4 16 4 17 4 16 4 16 4 17 3 16 3 16 3 16 2 16 2 17 3 17 3 16 2 18 2 17 1 18 1 18 1 19 1 18 0 18 0 19 0 18 0 19 0 20 0 19 0 19 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-36,11,1,7,1,1,1,0,0,0,0,-95,0,6,1,8033015,0,82,0,0,8.20824,384,[82 -96 4 0 0 0 0 0 0 0 0 0 9 -15 9 -14 9 -14 10 -14 11 -13 11 -13 11 -13 12 -13 12 -12 12 -12 13 -11 13 -11 13 -11 13 -10 13 -10 12 -10 13 -10 12 -10 12 -9 12 -9 12 -10 12 -9 12 -9 12 -9 12 -9 11 -10 0 0 11 -10 11 -9 10 -10 10 -10 10 -10 10 -10 9 -11 9 -11 9 -11 9 -11 9 -11 9 -11 9 -11 9 -12 9 -12 9 -13 9 -13 8 -13 9 -13 8 -14 8 -14 8 -14 8 -14 8 -14 8 -14 8 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-27,11,0,0,0,0,0,0,0,0,0,-95,0,6,1,8104301,0,37,0,0,8.27982,128,[37 80 2 0 0 0 0 0 0 0 0 0 20 0 20 1 21 1 21 2 20 3 20 3 20 3 20 4 20 4 20 5 21 6 20 6 20 6 19 6 18 6 20 6 18 7 18 7 18 7 18 6 18 6 18 6 17 6 18 6 18 6 18 5 0 0 18 4 19 4 18 4 18 4 17 3 19 3 19 2 18 2 19 1 19 2 20 2 19 2 19 2 19 1 20 1 20 0 21 0 21 0 21 0 20 -1 21 -1 21 -1 22 -1 22 -1 21 0 21 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-36,11,1,7,1,1,1,1,0,0,0,-95,6,6,1,8112240,0,110,0,0,8.2875,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 13 1 13 1 14 0 14 -1 14 -1 14 0 14 -1 14 -1 13 -2 13 -3 13 -3 13 -3 13 -3 13 -3 13 -3 13 -3 13 -3 12 -3 12 -3 12 -3 12 -3 12 -3 12 -3 12 -4 12 -3 12 0 0 -2 12 -2 11 -2 11 -2 12 -1 12 -1 12 -1 12 0 11 0 11 0 12 -1 12 0 12 0 12 0 12 1 12 1 12 1 12 2 12 2 13 2 12 2 13 2 12 2 13 2 13 2 13 2 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-36,11,1,7,1,1,1,1,0,0,0,-95,4,6,1,8131300,0,110,0,0,8.30712,384,[110 96 6 0 0 0 0 0 0 0 0 0 13 10 11 9 13 10 11 10 12 11 10 10 12 11 10 12 11 11 10 13 9 13 9 13 8 13 9 12 8 12 10 12 8 11 9 13 8 11 9 12 8 11 9 11 8 12 8 11 8 11 7 11 0 0 8 10 10 10 8 9 10 10 9 9 10 9 10 9 10 9 10 8 11 9 10 9 11 9 11 8 10 8 12 8 11 7 13 8 11 7 13 7 13 7 13 7 13 7 14 8 13 7 13 8 12 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-36,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,8138696,0,110,0,0,8.31455,384,[110 96 6 0 0 0 0 0 0 0 0 0 -4 16 -5 14 -6 15 -6 15 -7 15 -7 14 -8 13 -8 14 -9 13 -9 14 -8 13 -8 14 -8 13 -9 13 -9 12 -10 13 -9 12 -9 12 -9 11 -10 11 -10 11 -10 11 -9 12 -8 11 -8 12 -8 12 0 0 -8 11 -8 12 -7 11 -7 12 -7 11 -7 11 -7 11 -7 12 -7 12 -6 13 -5 12 -5 13 -5 14 -5 13 -5 14 -5 13 -4 14 -4 13 -5 13 -5 14 -4 14 -5 15 -4 15 -3 15 -3 15 -3 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-37,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,8172462,0,110,0,0,8.34805,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 15 -1 16 -1 15 -2 15 -2 15 -3 15 -3 15 -4 15 -4 15 -5 14 -5 15 -5 14 -5 14 -6 14 -5 14 -6 14 -6 14 -6 13 -6 13 -5 13 -5 13 -5 13 -5 13 -5 13 -5 13 -5 13 0 0 -4 13 -4 13 -4 13 -4 12 -4 12 -3 13 -3 13 -3 13 -3 13 -3 13 -3 13 -3 13 -2 14 -1 13 -2 14 -2 14 -1 14 -1 14 -1 14 -1 14 0 14 -1 15 0 14 -1 15 0 15 -1 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-36,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,8181181,0,110,0,0,8.35648,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 -12 9 -12 10 -12 11 -11 11 -11 11 -10 12 -10 12 -9 12 -10 12 -9 12 -9 12 -8 13 -8 13 -8 13 -7 12 -7 12 -7 12 -7 12 -7 12 -7 12 -7 12 -7 12 -7 12 -7 12 -7 11 -7 0 0 11 -8 11 -7 11 -7 11 -8 10 -8 10 -8 10 -8 10 -9 10 -9 10 -9 10 -9 10 -9 10 -9 10 -10 10 -10 9 -10 10 -11 9 -11 10 -10 9 -11 10 -11 10 -11 10 -12 10 -12 10 -12 9 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-35,11,1,6,1,1,1,1,0,0,0,-95,2,6,1,8204209,0,110,0,0,8.37954,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -5 -15 -5 -15 -5 -15 -6 -15 -7 -14 -7 -14 -7 -13 -8 -13 -8 -13 -8 -13 -9 -13 -9 -13 -9 -13 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -9 -11 -9 -12 -8 -12 -8 -12 -8 -12 -8 0 0 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -6 -13 -6 -12 -6 -12 -6 -13 -6 -13 -5 -13 -5 -14 -5 -13 -5 -14 -5 -14 -5 -14 -4 -14 -5 -14 -4 -14 -4 -15 -4 -15 -4 -15 -3 -15 -4 -15 -4 0 0 0 0 0 0 0 0 0 0 ]
