type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-24,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8098054,0,37,0,0,8.27383,128,[37 80 2 0 0 0 0 0 0 0 0 0 -8 18 -10 19 -10 17 -11 19 -11 17 -13 17 -13 16 -14 16 -14 15 -13 15 -12 17 -13 17 -13 16 -13 16 -14 15 -14 16 -14 15 -13 13 -15 15 -14 13 -14 13 -14 13 -12 13 -12 15 -12 16 -13 16 0 0 -12 15 -12 15 -12 16 -11 15 -12 15 -12 15 -12 16 -12 15 -11 16 -10 16 -10 18 -9 17 -9 18 -11 18 -10 17 -10 19 -8 18 -10 19 -11 19 -10 18 -10 19 -10 19 -9 19 -7 21 -7 20 -8 20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-33,11,1,7,1,1,1,1,0,0,0,-96,6,6,1,8104644,0,110,0,0,8.2812,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 -6 16 -5 17 -5 16 -4 17 -4 17 -3 17 -3 17 -2 17 -3 17 -1 16 -1 17 -1 16 -1 16 -1 16 0 17 -1 16 0 16 -1 16 0 16 -1 16 -1 15 -1 16 -1 15 -1 15 -1 15 -1 0 0 15 -2 15 -2 15 -2 15 -2 15 -3 15 -3 15 -3 15 -4 14 -4 15 -4 15 -4 15 -4 15 -5 14 -5 15 -6 14 -6 15 -6 15 -6 15 -6 15 -7 15 -7 15 -7 15 -7 15 -8 15 -7 15 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-34,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,8110702,0,110,0,0,8.28915,384,[110 96 6 0 0 0 0 0 0 0 0 0 -9 -12 -9 -12 -9 -13 -8 -13 -8 -14 -8 -14 -7 -14 -7 -14 -6 -14 -6 -14 -6 -14 -6 -14 -6 -14 -6 -14 -5 -14 -5 -14 -5 -14 -5 -14 -5 -14 -5 -13 -5 -14 -5 -13 -5 -13 -5 -13 -6 -13 -5 -13 0 0 -6 -13 -6 -13 -6 -12 -6 -12 -6 -12 -6 -12 -6 -12 -7 -12 -7 -12 -7 -12 -7 -12 -8 -12 -8 -12 -8 -12 -8 -12 -8 -11 -9 -12 -9 -11 -9 -12 -9 -11 -9 -12 -10 -11 -10 -11 -10 -12 -10 -11 -10 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-33,11,1,7,1,1,1,1,0,0,0,-96,3,6,1,8141509,0,110,0,0,8.31763,384,[110 96 6 0 0 0 0 0 0 0 0 0 14 -6 14 -5 14 -5 15 -5 14 -4 15 -4 14 -3 15 -3 15 -2 15 -2 15 -2 15 -2 15 -2 15 -1 15 -1 14 -1 15 -1 14 -1 14 -1 14 -1 14 -1 14 -1 14 -1 13 -2 14 -2 14 -2 0 0 13 -2 13 -2 14 -3 12 -3 13 -3 13 -3 13 -3 13 -4 13 -4 12 -4 13 -4 13 -4 13 -5 13 -5 13 -5 13 -5 13 -6 13 -6 13 -6 13 -6 13 -7 13 -6 13 -7 13 -7 13 -7 13 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-32,11,1,6,1,1,1,1,0,0,0,-96,1,6,1,8145991,0,110,0,0,8.32457,384,[110 96 6 0 0 0 0 0 0 0 0 0 -9 11 -11 11 -11 11 -12 11 -11 10 -12 10 -12 9 -13 9 -13 8 -12 8 -12 9 -13 8 -12 8 -13 9 -13 8 -13 7 -13 7 -12 7 -13 7 -13 7 -13 6 -13 6 -12 7 -12 8 -12 8 -12 8 0 0 -12 7 -11 7 -11 8 -11 7 -11 8 -11 8 -12 8 -11 8 -11 8 -10 8 -10 9 -10 9 -10 10 -10 10 -10 9 -10 10 -9 10 -10 10 -10 10 -10 10 -10 11 -10 11 -9 11 -9 12 -9 12 -9 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-33,11,1,7,1,1,1,1,0,0,0,-96,3,6,1,8182430,0,110,0,0,8.35803,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 12 8 13 7 13 7 13 7 13 6 14 6 14 6 14 5 14 5 14 5 14 5 14 4 14 4 14 4 14 4 14 3 14 4 14 4 14 4 14 4 13 4 13 3 13 3 13 4 13 4 13 0 0 4 13 4 13 5 13 4 12 5 12 5 12 6 12 6 12 6 12 6 12 6 12 6 12 6 12 7 12 7 12 7 12 7 12 8 12 8 12 8 11 9 12 8 12 9 12 9 12 9 12 9 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-33,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,8185148,0,110,0,0,8.36399,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 12 7 13 7 13 7 14 6 14 6 14 5 14 5 14 5 14 4 14 4 14 4 14 3 14 4 14 3 14 3 14 3 14 3 13 3 14 3 14 3 14 3 13 3 13 3 13 3 13 3 13 0 0 4 13 4 13 4 13 4 12 4 13 4 12 5 12 5 12 5 12 5 12 5 12 6 12 6 12 6 13 6 12 7 12 7 12 7 12 7 12 7 12 8 12 8 12 8 12 8 12 8 12 8 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-33,11,1,7,1,1,1,1,0,0,0,-96,1,6,1,8193131,0,110,0,0,8.37036,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 -10 -10 -10 -10 -11 -10 -11 -10 -12 -9 -11 -9 -11 -9 -11 -9 -12 -8 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -6 -12 -6 -12 -7 -11 -6 -11 0 0 -7 -11 -7 -11 -7 -11 -7 -11 -7 -11 -8 -11 -8 -10 -8 -10 -8 -10 -8 -10 -8 -10 -9 -10 -9 -10 -9 -10 -9 -10 -9 -9 -10 -10 -10 -10 -10 -9 -10 -9 -10 -9 -11 -9 -11 -10 -11 -10 -11 -10 -11 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-33,11,1,7,1,1,1,1,0,0,0,-96,2,6,1,8225981,0,110,0,0,8.40171,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 10 -12 9 -13 9 -13 9 -14 8 -13 8 -14 8 -14 8 -14 7 -14 7 -14 6 -14 6 -14 6 -14 6 -14 6 -14 6 -14 6 -13 6 -14 6 -14 6 -13 5 -13 6 -13 5 -13 6 -13 5 -12 6 0 0 -13 6 -12 6 -12 6 -12 6 -12 7 -12 7 -12 7 -12 8 -11 8 -11 8 -12 8 -12 8 -11 8 -11 8 -11 9 -11 9 -11 9 -11 10 -11 10 -10 10 -11 10 -10 10 -10 11 -11 11 -11 11 -10 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,0C:8B:95:A5:7A:F5,-31,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,8234576,0,110,0,0,8.41016,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 -14 6 -15 6 -14 7 -14 7 -13 8 -13 8 -13 8 -13 9 -13 8 -12 9 -12 9 -12 9 -12 9 -12 9 -11 9 -11 10 -12 9 -11 9 -11 9 -11 9 -11 9 -11 9 -10 9 -11 9 -11 9 -11 0 0 8 -11 8 -11 8 -11 8 -11 8 -11 8 -12 7 -12 7 -12 7 -11 6 -12 6 -12 6 -12 6 -12 6 -13 6 -12 6 -13 6 -13 6 -14 6 -13 5 -13 5 -14 5 -14 5 -14 5 -14 5 -14 5 -15 0 0 0 0 0 0 0 0 0 0 ]
